,codigo_iccs,subtipo_objeto_robado,nombre_objeto,cantidad,calibre,clase_arma,calidad_de,fabricacion,fecha_evento,hora_evento,tipo_lugar,lugar,codigo_zona,codigo_distrito,codigo_circuito,codigo_subcircuito,nombre_zona,nombre_distrito,nombre_circuito,nombre_subcircuito,codigo_provincia,codigo_canton,codigo_parroquia,nombre_provincia,nombre_canton,nombre_parroquia,tipo_delito
1128,05.02.007,ARMA DE FUEGO,ESCOPETA,1,OTRO,TIRO A TIRO,INCAUTADA,ARTESANAL,31/1/2024,14:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 1,08D04,08D04C01,08D04C01S01,ZONA 1,QUININDE,CUPA,CUPA 1,8,804,80450,ESMERALDAS,QUININDE,ROSA ZARATE (QUININDE),DELITOS CONTRA LA SEGURIDAD PÚBLICA
1129,05.02.007,ARMA DE FUEGO,ESCOPETA,1,OTRO,TIRO A TIRO,INCAUTADA,ARTESANAL,31/1/2024,14:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 1,08D04,08D04C01,08D04C01S01,ZONA 1,QUININDE,CUPA,CUPA 1,8,804,80450,ESMERALDAS,QUININDE,ROSA ZARATE (QUININDE),DELITOS CONTRA LA SEGURIDAD PÚBLICA
1130,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.22,TIRO A TIRO,INCAUTADA,IMPORTADA,31/1/2024,14:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 1,08D04,08D04C01,08D04C01S01,ZONA 1,QUININDE,CUPA,CUPA 1,8,804,80450,ESMERALDAS,QUININDE,ROSA ZARATE (QUININDE),DELITOS CONTRA LA SEGURIDAD PÚBLICA
1131,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,OTRO,TIRO A TIRO,INCAUTADA,ARTESANAL,31/1/2024,14:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 1,08D04,08D04C01,08D04C01S01,ZONA 1,QUININDE,CUPA,CUPA 1,8,804,80450,ESMERALDAS,QUININDE,ROSA ZARATE (QUININDE),DELITOS CONTRA LA SEGURIDAD PÚBLICA
1132,05.02.016,ARMA DE FUEGO,RIFLES,1,.22,TIRO A TIRO,INCAUTADA,IMPORTADA,31/1/2024,14:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 1,08D04,08D04C01,08D04C01S01,ZONA 1,QUININDE,CUPA,CUPA 1,8,804,80450,ESMERALDAS,QUININDE,ROSA ZARATE (QUININDE),DELITOS CONTRA LA SEGURIDAD PÚBLICA
1133,05.02.007,ARMA DE FUEGO,ESCOPETA,1,OTRO,TIRO A TIRO,INCAUTADA,ARTESANAL,31/1/2024,14:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 1,08D04,08D04C01,08D04C01S01,ZONA 1,QUININDE,CUPA,CUPA 1,8,804,80450,ESMERALDAS,QUININDE,ROSA ZARATE (QUININDE),DELITOS CONTRA LA SEGURIDAD PÚBLICA
1134,05.02.017,ARMA DE FUEGO,SUBAMETRALLADORA,1,.22,TIRO A TIRO,INCAUTADA,IMPORTADA,31/1/2024,14:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 1,08D04,08D04C01,08D04C01S01,ZONA 1,QUININDE,CUPA,CUPA 1,8,804,80450,ESMERALDAS,QUININDE,ROSA ZARATE (QUININDE),DELITOS CONTRA LA SEGURIDAD PÚBLICA
1135,05.02.014,ARMA DE FUEGO,REPETIDORA,1,.22,TIRO A TIRO,INCAUTADA,ARTESANAL,31/1/2024,14:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 1,08D04,08D04C01,08D04C01S01,ZONA 1,QUININDE,CUPA,CUPA 1,8,804,80450,ESMERALDAS,QUININDE,ROSA ZARATE (QUININDE),DELITOS CONTRA LA SEGURIDAD PÚBLICA
1136,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.22,TIRO A TIRO,INCAUTADA,ARTESANAL,31/1/2024,14:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 1,08D04,08D04C01,08D04C01S01,ZONA 1,QUININDE,CUPA,CUPA 1,8,804,80450,ESMERALDAS,QUININDE,ROSA ZARATE (QUININDE),DELITOS CONTRA LA SEGURIDAD PÚBLICA
1137,05.02.003,ARMA DE FUEGO,CAÑÓN,1,OTRO,TIRO A TIRO,INCAUTADA,ARTESANAL,31/1/2024,14:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 1,08D04,08D04C01,08D04C01S01,ZONA 1,QUININDE,CUPA,CUPA 1,8,804,80450,ESMERALDAS,QUININDE,ROSA ZARATE (QUININDE),DELITOS CONTRA LA SEGURIDAD PÚBLICA
1138,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,TIRO A TIRO,INCAUTADA,ARTESANAL,31/1/2024,14:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 1,08D04,08D04C01,08D04C01S01,ZONA 1,QUININDE,CUPA,CUPA 1,8,804,80450,ESMERALDAS,QUININDE,ROSA ZARATE (QUININDE),DELITOS CONTRA LA SEGURIDAD PÚBLICA
1139,05.02.003,ARMA DE FUEGO,CAÑÓN,1,.22,TIRO A TIRO,INCAUTADA,ARTESANAL,31/1/2024,14:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 1,08D04,08D04C01,08D04C01S01,ZONA 1,QUININDE,CUPA,CUPA 1,8,804,80450,ESMERALDAS,QUININDE,ROSA ZARATE (QUININDE),DELITOS CONTRA LA SEGURIDAD PÚBLICA
1140,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,TIRO A TIRO,INCAUTADA,ARTESANAL,31/1/2024,14:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 1,08D04,08D04C01,08D04C01S01,ZONA 1,QUININDE,CUPA,CUPA 1,8,804,80450,ESMERALDAS,QUININDE,ROSA ZARATE (QUININDE),DELITOS CONTRA LA SEGURIDAD PÚBLICA
1141,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,TIRO A TIRO,INCAUTADA,ARTESANAL,31/1/2024,14:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 1,08D04,08D04C01,08D04C01S01,ZONA 1,QUININDE,CUPA,CUPA 1,8,804,80450,ESMERALDAS,QUININDE,ROSA ZARATE (QUININDE),DELITOS CONTRA LA SEGURIDAD PÚBLICA
1142,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,TIRO A TIRO,RETENIDO,IMPORTADA,31/1/2024,21:00,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 4,23D01,23D01C16,23D01C16S01,ZONA 4,SANTO DOMINGO ESTE,LUZ DE AMERICA,LUZ DE AMERICA 1,23,2301,230153,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,LUZ DE AMERICA,DELITOS CONTRA LA SEGURIDAD PÚBLICA
1143,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.22,SE DESCONOCE,RETENIDO,IMPORTADA,31/1/2024,20:00,ÁREAS DEDICADAS AL COMERCIO,OTRO LOCAL COMERCIAL,ZONA 9,17D07,17D07C02,17D07C02S04,ZONA 9,QUITUMBE,GUAMANI,GUAMANI 4,17,1701,170150,PICHINCHA,QUITO,QUITO,DELITOS CONTRA LA SEGURIDAD PÚBLICA
1144,05.02.006,ARMA DE FUEGO,CARTUCHERAS,1,OTRO,SE DESCONOCE,RETENIDO,ARTESANAL,31/1/2024,20:00,ÁREAS DEDICADAS AL COMERCIO,OTRO LOCAL COMERCIAL,ZONA 9,17D07,17D07C02,17D07C02S04,ZONA 9,QUITUMBE,GUAMANI,GUAMANI 4,17,1701,170150,PICHINCHA,QUITO,QUITO,DELITOS CONTRA LA SEGURIDAD PÚBLICA
1145,05.02.011,ARMA DE FUEGO,OTROS ARMAS CORTAS,1,OTRO,TIRO A TIRO,APREHENDIDO,ARTESANAL,31/1/2024,19:30,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 8,09D01,09D01C01,09D01C01S01,ZONA 8,SUR,GUASMO,GUASMO 1,9,901,90150,GUAYAS,GUAYAQUIL,GUAYAQUIL,DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
1146,05.02.012,ARMA DE FUEGO,OTROS ARMAS LARGAS,1,223(5.56 mm),AUTOMÁTICO,APREHENDIDO,IMPORTADA,31/1/2024,19:30,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 8,09D01,09D01C01,09D01C01S01,ZONA 8,SUR,GUASMO,GUASMO 1,9,901,90150,GUAYAS,GUAYAQUIL,GUAYAQUIL,DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
1147,05.02.013,ARMA DE FUEGO,PISTOLAS,1,.32,AUTOMÁTICO,APREHENDIDO,IMPORTADA,31/1/2024,15:00,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 9,17D02,17D02C03,17D02C03S02,ZONA 9,CALDERON,SAN JUAN DE CALDERON,SAN JUAN DE CALDERON 2,17,1701,170155,PICHINCHA,QUITO,CALDERON (CARAPUNGO),DELITOS CONTRA LA LIBERTAD PERSONAL
1148,05.02.013,ARMA DE FUEGO,PISTOLAS,1,.22,SEMI AUTOMÁTICO,APREHENDIDO,IMPORTADA,31/1/2024,15:00,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 9,17D02,17D02C03,17D02C03S02,ZONA 9,CALDERON,SAN JUAN DE CALDERON,SAN JUAN DE CALDERON 2,17,1701,170155,PICHINCHA,QUITO,CALDERON (CARAPUNGO),DELITOS CONTRA LA LIBERTAD PERSONAL
1149,05.02.013,ARMA DE FUEGO,PISTOLAS,1,OTRO,SEMI AUTOMÁTICO,APREHENDIDO,IMPORTADA,31/1/2024,15:00,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 9,17D02,17D02C03,17D02C03S02,ZONA 9,CALDERON,SAN JUAN DE CALDERON,SAN JUAN DE CALDERON 2,17,1701,170155,PICHINCHA,QUITO,CALDERON (CARAPUNGO),DELITOS CONTRA LA LIBERTAD PERSONAL
1150,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,TIRO A TIRO,APREHENDIDO,ARTESANAL,31/1/2024,15:00,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 8,09D07,09D07C05,09D07C05S02,ZONA 8,PASCUALES,ORQUIDEAS,ORQUIDEAS 2,9,901,90150,GUAYAS,GUAYAQUIL,GUAYAQUIL,DELITOS CONTRA EL DERECHO A LA PROPIEDAD
1151,05.02.013,ARMA DE FUEGO,PISTOLAS,1,9 mm,SEMI AUTOMÁTICO,APREHENDIDO,IMPORTADA,31/1/2024,20:30,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 5,09D11,09D11C03,09D11C03S01,ZONA 5,JUJAN SIMON BOLIVAR,SIMON BOLIVAR,SIMON BOLIVAR 1,9,922,92250,GUAYAS,SIMON BOLIVAR,SIMON BOLIVAR,DELITOS CONTRA EL DERECHO A LA PROPIEDAD
1152,05.02.013,ARMA DE FUEGO,PISTOLAS,1,9 mm,TIRO A TIRO,DECOMISO,IMPORTADA,31/1/2024,22:10,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 9,17D06,17D06C01,17D06C01S01,ZONA 9,ELOY ALFARO,CHILIBULO,CHILIBULO 1,17,1701,170150,PICHINCHA,QUITO,QUITO,TERRORISMO Y SU FINANCIACIÓN
1153,05.02.008,ARMA DE FUEGO,FUSILES,1,OTRO,SEMI AUTOMÁTICO,APREHENDIDO,IMPORTADA,31/1/2024,16:40,CENTRO DE REHABILITACIÓN SOCIAL (CRS),CRS RSCN MIXTO-COTOPAXI,ZONA 3,05D01,05D01C18,05D01C18S02,ZONA 3,LATACUNGA,GUAYTACAMA,GUAYTACAMA 2,5,501,50153,COTOPAXI,LATACUNGA,GUAITACAMA (GUAYTACAMA),DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA
1154,05.02.008,ARMA DE FUEGO,FUSILES,1,OTRO,SEMI AUTOMÁTICO,APREHENDIDO,IMPORTADA,31/1/2024,16:40,CENTRO DE REHABILITACIÓN SOCIAL (CRS),CRS RSCN MIXTO-COTOPAXI,ZONA 3,05D01,05D01C18,05D01C18S02,ZONA 3,LATACUNGA,GUAYTACAMA,GUAYTACAMA 2,5,501,50153,COTOPAXI,LATACUNGA,GUAITACAMA (GUAYTACAMA),DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA
1155,05.02.013,ARMA DE FUEGO,PISTOLAS,1,9 mm,SEMI AUTOMÁTICO,APREHENDIDO,IMPORTADA,31/1/2024,16:40,CENTRO DE REHABILITACIÓN SOCIAL (CRS),CRS RSCN MIXTO-COTOPAXI,ZONA 3,05D01,05D01C18,05D01C18S02,ZONA 3,LATACUNGA,GUAYTACAMA,GUAYTACAMA 2,5,501,50153,COTOPAXI,LATACUNGA,GUAITACAMA (GUAYTACAMA),DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA
1156,05.02.014,ARMA DE FUEGO,REPETIDORA,1,OTRO,SEMI AUTOMÁTICO,DECOMISO,IMPORTADA,31/1/2024,12:20,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 5,12D03,12D03C02,12D03C02S02,ZONA 5,QUEVEDO,CONTROL,CONTROL 2,12,1205,120550,LOS RIOS,QUEVEDO,QUEVEDO,DELITOS CONTRA LA SEGURIDAD PÚBLICA
1157,05.02.007,ARMA DE FUEGO,ESCOPETA,1,OTRO,TIRO A TIRO,DECOMISO,ARTESANAL,31/1/2024,12:20,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 5,12D03,12D03C02,12D03C02S02,ZONA 5,QUEVEDO,CONTROL,CONTROL 2,12,1205,120550,LOS RIOS,QUEVEDO,QUEVEDO,DELITOS CONTRA LA SEGURIDAD PÚBLICA
1158,05.02.007,ARMA DE FUEGO,ESCOPETA,1,OTRO,TIRO A TIRO,DECOMISO,ARTESANAL,31/1/2024,12:20,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 5,12D03,12D03C02,12D03C02S02,ZONA 5,QUEVEDO,CONTROL,CONTROL 2,12,1205,120550,LOS RIOS,QUEVEDO,QUEVEDO,DELITOS CONTRA LA SEGURIDAD PÚBLICA
1159,05.02.013,ARMA DE FUEGO,PISTOLAS,1,9 mm,SEMI AUTOMÁTICO,ABANDONADO,IMPORTADA,31/1/2024,23:30,VIVIENDA/ALOJAMIENTO,COVACHA/CHOZA,ZONA 5,12D05,12D05C02,12D05C02S01,ZONA 5,VINCES,BAGATELA,BAGATELA 1,12,1208,120851,LOS RIOS,VINCES,ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES),DELITOS CONTRA LA SEGURIDAD PÚBLICA
1160,05.02.008,ARMA DE FUEGO,FUSILES,1,223(5.56 mm),SEMI AUTOMÁTICO,APREHENDIDO,IMPORTADA,31/1/2024,17:55,CENTRO DE REHABILITACIÓN SOCIAL (CRS),CRS RSCN MIXTO-COTOPAXI,ZONA 3,05D01,05D01C18,05D01C18S02,ZONA 3,LATACUNGA,GUAYTACAMA,GUAYTACAMA 2,5,501,50153,COTOPAXI,LATACUNGA,GUAITACAMA (GUAYTACAMA),DELITOS CONTRA LA SEGURIDAD PÚBLICA
1161,05.02.008,ARMA DE FUEGO,FUSILES,1,223(5.56 mm),SEMI AUTOMÁTICO,APREHENDIDO,IMPORTADA,31/1/2024,17:55,CENTRO DE REHABILITACIÓN SOCIAL (CRS),CRS RSCN MIXTO-COTOPAXI,ZONA 3,05D01,05D01C18,05D01C18S02,ZONA 3,LATACUNGA,GUAYTACAMA,GUAYTACAMA 2,5,501,50153,COTOPAXI,LATACUNGA,GUAITACAMA (GUAYTACAMA),DELITOS CONTRA LA SEGURIDAD PÚBLICA
1162,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,SE DESCONOCE,DECOMISO,ARTESANAL,31/1/2024,16:00,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 5,12D04,12D04C07,12D04C07S01,ZONA 5,VENTANAS,QUINSALOMA,QUINSALOMA 1,12,1213,121350,LOS RIOS,QUINSALOMA,QUINSALOMA,DELITOS CONTRA EL DERECHO A LA PROPIEDAD
1163,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,SE DESCONOCE,DECOMISO,ARTESANAL,31/1/2024,16:00,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 5,12D04,12D04C07,12D04C07S01,ZONA 5,VENTANAS,QUINSALOMA,QUINSALOMA 1,12,1213,121350,LOS RIOS,QUINSALOMA,QUINSALOMA,DELITOS CONTRA EL DERECHO A LA PROPIEDAD
1164,05.02.006,ARMA DE FUEGO,CARTUCHERAS,1,OTRO,SE DESCONOCE,DECOMISO,ARTESANAL,31/1/2024,16:00,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 5,12D04,12D04C07,12D04C07S01,ZONA 5,VENTANAS,QUINSALOMA,QUINSALOMA 1,12,1213,121350,LOS RIOS,QUINSALOMA,QUINSALOMA,DELITOS CONTRA EL DERECHO A LA PROPIEDAD
1165,05.02.013,ARMA DE FUEGO,PISTOLAS,1,9 mm,SEMI AUTOMÁTICO,RETENIDO,IMPORTADA,31/1/2024,17:55,ÁREAS DE ACCESO PUBLICO,TROCHA,ZONA 4,23D01,23D01C01,23D01C01S01,ZONA 4,SANTO DOMINGO ESTE,COLONIA VELASCO IBARRA,COLONIA VELASCO IBARRA 1,23,2301,230150,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,DELITOS CONTRA EL DERECHO A LA PROPIEDAD
1166,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,TIRO A TIRO,RETENIDO,IMPORTADA,30/1/2024,9:10,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 8,09D07,09D07C03,09D07C03S01,ZONA 8,PASCUALES,BASTION POPULAR NORTE,BASTION POPULAR NORTE 1,9,901,90150,GUAYAS,GUAYAQUIL,GUAYAQUIL,DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
1167,05.15.001,ARMAS DE FOGUEO,PISTOLA,1,9 mm,SEMI AUTOMÁTICO,INCAUTADA,IMPORTADA,31/1/2024,17:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 4,13D09,13D09C04,13D09C04S01,ZONA 4,PAJAN,LASCANO,LASCANO 1,13,1310,131054,MANABI,PAJAN,LASCANO,DELITOS CONTRA LA SEGURIDAD PÚBLICA
1168,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,TIRO A TIRO,INCAUTADA,IMPORTADA,31/1/2024,17:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 4,13D09,13D09C04,13D09C04S01,ZONA 4,PAJAN,LASCANO,LASCANO 1,13,1310,131054,MANABI,PAJAN,LASCANO,DELITOS CONTRA LA SEGURIDAD PÚBLICA
1169,05.02.004,ARMA DE FUEGO,CARABINAS,1,OTRO,TIRO A TIRO,INCAUTADA,ARTESANAL,31/1/2024,17:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 4,13D09,13D09C04,13D09C04S01,ZONA 4,PAJAN,LASCANO,LASCANO 1,13,1310,131054,MANABI,PAJAN,LASCANO,DELITOS CONTRA LA SEGURIDAD PÚBLICA
1170,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,TIRO A TIRO,INCAUTADA,IMPORTADA,31/1/2024,17:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 4,13D09,13D09C04,13D09C04S01,ZONA 4,PAJAN,LASCANO,LASCANO 1,13,1310,131054,MANABI,PAJAN,LASCANO,DELITOS CONTRA LA SEGURIDAD PÚBLICA
1171,05.02.001,ARMA DE FUEGO,AMETRALLADORAS,1,9 mm,AUTOMÁTICO,APREHENDIDO,ARTESANAL,9/1/2024,17:45,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 4,23D03,23D03C01,23D03C01S02,ZONA 4,LA CONCORDIA,CONCORDIA NORTE,CONCORDIA NORTE 2,23,808,80850,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,LA CONCORDIA,DELITOS CONTRA LA SEGURIDAD PÚBLICA
1172,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,SE DESCONOCE,APREHENDIDO,IMPORTADA,9/1/2024,1:15,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 1,08D01,08D01C08,08D01C08S01,ZONA 1,ESMERALDAS,VALLE HERMOSO,VALLE HERMOSO 1,8,801,80150,ESMERALDAS,ESMERALDAS,ESMERALDAS,DELITOS CONTRA LA SEGURIDAD PÚBLICA
1173,05.02.013,ARMA DE FUEGO,PISTOLAS,1,9 mm,SEMI AUTOMÁTICO,APREHENDIDO,IMPORTADA,9/1/2024,2:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 7,07D01,07D01C10,07D01C10S01,ZONA 7,PASAJE,OCHOA LEON,OCHOA LEON 1,7,709,70950,EL ORO,PASAJE,PASAJE,DELITOS CONTRA LA SEGURIDAD PÚBLICA
1174,05.02.013,ARMA DE FUEGO,PISTOLAS,1,9 mm,SEMI AUTOMÁTICO,APREHENDIDO,IMPORTADA,9/1/2024,2:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 7,07D01,07D01C10,07D01C10S01,ZONA 7,PASAJE,OCHOA LEON,OCHOA LEON 1,7,709,70950,EL ORO,PASAJE,PASAJE,DELITOS CONTRA LA SEGURIDAD PÚBLICA
1175,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,SE DESCONOCE,APREHENDIDO,ARTESANAL,9/1/2024,18:00,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 1,08D01,08D01C02,08D01C02S01,ZONA 1,ESMERALDAS,LAS PALMAS,LAS PALMAS 1,8,801,80150,ESMERALDAS,ESMERALDAS,ESMERALDAS,TERRORISMO Y SU FINANCIACIÓN
1176,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,SE DESCONOCE,APREHENDIDO,IMPORTADA,9/1/2024,18:00,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 1,08D01,08D01C02,08D01C02S01,ZONA 1,ESMERALDAS,LAS PALMAS,LAS PALMAS 1,8,801,80150,ESMERALDAS,ESMERALDAS,ESMERALDAS,TERRORISMO Y SU FINANCIACIÓN
1177,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,SE DESCONOCE,APREHENDIDO,IMPORTADA,9/1/2024,18:00,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 1,08D01,08D01C02,08D01C02S01,ZONA 1,ESMERALDAS,LAS PALMAS,LAS PALMAS 1,8,801,80150,ESMERALDAS,ESMERALDAS,ESMERALDAS,TERRORISMO Y SU FINANCIACIÓN
1178,05.02.008,ARMA DE FUEGO,FUSILES,1,223(5.56 mm),AUTOMÁTICO,APREHENDIDO,IMPORTADA,9/1/2024,18:00,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 1,08D01,08D01C02,08D01C02S01,ZONA 1,ESMERALDAS,LAS PALMAS,LAS PALMAS 1,8,801,80150,ESMERALDAS,ESMERALDAS,ESMERALDAS,TERRORISMO Y SU FINANCIACIÓN
1179,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,SE DESCONOCE,APREHENDIDO,IMPORTADA,9/1/2024,17:45,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 4,23D03,23D03C01,23D03C01S02,ZONA 4,LA CONCORDIA,CONCORDIA NORTE,CONCORDIA NORTE 2,23,808,80850,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,LA CONCORDIA,DELITOS CONTRA LA SEGURIDAD PÚBLICA
1180,05.02.013,ARMA DE FUEGO,PISTOLAS,1,9 mm,SEMI AUTOMÁTICO,APREHENDIDO,IMPORTADA,9/1/2024,12:30,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 5,24D02,24D02C01,24D02C01S02,ZONA 5,LIBERTAD SALINAS,LIBERTAD CENTRO,LIBERTAD CENTRO 2,24,2402,240250,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,DELITOS CONTRA EL DERECHO A LA PROPIEDAD
1181,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,SE DESCONOCE,APREHENDIDO,ARTESANAL,9/1/2024,12:30,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 5,24D02,24D02C01,24D02C01S02,ZONA 5,LIBERTAD SALINAS,LIBERTAD CENTRO,LIBERTAD CENTRO 2,24,2402,240250,SANTA ELENA,LA LIBERTAD,LA LIBERTAD,DELITOS CONTRA EL DERECHO A LA PROPIEDAD
1182,05.02.013,ARMA DE FUEGO,PISTOLAS,1,9 mm,SEMI AUTOMÁTICO,APREHENDIDO,IMPORTADA,9/1/2024,20:50,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 4,13D12,13D12C03,13D12C03S01,ZONA 4,ROCAFUERTE,LA FLORIDA,LA FLORIDA 1,13,1315,131550,MANABI,TOSAGUA,TOSAGUA,DELITOS CONTRA LA SEGURIDAD PÚBLICA
1183,05.02.013,ARMA DE FUEGO,PISTOLAS,1,9 mm,SEMI AUTOMÁTICO,APREHENDIDO,IMPORTADA,9/1/2024,20:50,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 4,13D12,13D12C03,13D12C03S01,ZONA 4,ROCAFUERTE,LA FLORIDA,LA FLORIDA 1,13,1315,131550,MANABI,TOSAGUA,TOSAGUA,DELITOS CONTRA LA SEGURIDAD PÚBLICA
1184,05.02.013,ARMA DE FUEGO,PISTOLAS,1,9 mm,SEMI AUTOMÁTICO,APREHENDIDO,IMPORTADA,9/1/2024,15:00,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 5,09D12,09D12C03,09D12C03S01,ZONA 5,NARANJAL BALAO,NARANJAL CENTRO,NARANJAL CENTRO 1,9,911,91150,GUAYAS,NARANJAL,NARANJAL,DELITOS CONTRA LA SEGURIDAD PÚBLICA
1185,05.02.017,ARMA DE FUEGO,SUBAMETRALLADORA,1,9 mm,AUTOMÁTICO,APREHENDIDO,IMPORTADA,9/1/2024,16:00,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 5,12D06,12D06C05,12D06C05S01,ZONA 5,BUENA FE,PATRICIA PILAR,PATRICIA PILAR 1,12,1210,121051,LOS RIOS,BUENA FE,PATRICIA PILAR,DELITOS CONTRA LA SEGURIDAD PÚBLICA
1186,05.02.008,ARMA DE FUEGO,FUSILES,1,223(5.56 mm),AUTOMÁTICO,APREHENDIDO,IMPORTADA,9/1/2024,16:30,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 8,09D24,09D24C05,09D24C05S04,ZONA 8,DURAN,RECREO,RECREO 4,9,907,90750,GUAYAS,DURAN,ELOY ALFARO (DURAN),DELITOS CONTRA LA SEGURIDAD PÚBLICA
1187,05.02.013,ARMA DE FUEGO,PISTOLAS,1,OTRO,SEMI AUTOMÁTICO,RETENIDO,IMPORTADA,9/1/2024,17:00,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 6,03D03,03D03C03,03D03C03S02,ZONA 6,LA TRONCAL,TRONCAL OESTE,TRONCAL OESTE 2,3,304,30452,CAÑAR,LA TRONCAL,PANCHO NEGRO,DELITOS CONTRA LA SEGURIDAD PÚBLICA
