codigo_iccs;subtipo_objeto_robado;nombre_objeto;cantidad;calibre;clase_arma;calidad_de;fabricacion;fecha_evento;hora_evento;tipo_lugar;lugar;codigo_zona;codigo_distrito;codigo_circuito;codigo_subcircuito;nombre_zona;nombre_distrito;nombre_circuito;nombre_subcircuito;codigo_provincia;codigo_canton;codigo_parroquia;nombre_provincia;nombre_canton;nombre_parroquia;tipo_delito
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;20/1/2024;2:45;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 2;22D02;22D02C08;22D02C08S03;ZONA 2;ORELLANA LORETO;DAYUMA;DAYUMA 3;22;2201;220151;ORELLANA;ORELLANA;DAYUMA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;OTRO;TIRO A TIRO;APREHENDIDO;IMPORTADA;20/1/2024;0:20;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;02D04;02D04C02;02D04C02S01;ZONA 5;SUBTROPICO;CALUMA;CALUMA 1;2;206;20650;BOLIVAR;CALUMA;CALUMA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.22;SEMI AUTOMÁTICO;RETENIDO;IMPORTADA;20/1/2024;3:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 9;17D03;17D03C18;17D03C18S01;ZONA 9;LA DELICIA;LA BOTA;LA BOTA 1;17;1701;170150;PICHINCHA;QUITO;QUITO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;20/1/2024;0:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 2;17D10;17D10C07;17D10C07S02;ZONA 2;CAYAMBE;TABACUNDO;TABACUNDO 2;17;1704;170454;PICHINCHA;PEDRO MONCAYO;TUPIGACHI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.011;ARMA DE FUEGO;OTROS ARMAS CORTAS;1;9 mm;SE DESCONOCE;ENTREGADO;IMPORTADA;19/1/2024;19:25;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D01;09D01C01;09D01C01S04;ZONA 8;SUR;GUASMO;GUASMO 4;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.017;ARMA DE FUEGO;SUBAMETRALLADORA;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;ARTESANAL;20/1/2024;1:15;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 2;17D10;17D10C03;17D10C03S01;ZONA 2;CAYAMBE;CAYAMBE SUR;CAYAMBE SUR 1;17;1702;170250;PICHINCHA;CAYAMBE;CAYAMBE;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;OTRO;AUTOMÁTICO;ABANDONADO;IMPORTADA;18/1/2024;8:00;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 4;13D10;13D10C03;13D10C03S01;ZONA 4;PEDERNALES;PEDERNALES NORTE;PEDERNALES NORTE 1;13;1317;131750;MANABI;PEDERNALES;PEDERNALES;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;ABANDONADO;IMPORTADA;19/1/2024;23:30;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 8;09D24;09D24C02;09D24C02S01;ZONA 8;DURAN;CENTRO;CENTRO 1;9;907;90750;GUAYAS;DURAN;ELOY ALFARO (DURAN);DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;19/1/2024;23:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;23D03;23D03C02;23D03C02S01;ZONA 4;LA CONCORDIA;MONTE REY;MONTERREY 1;23;808;80851;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;MONTERREY;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;TIRO A TIRO;RECUPERADO;ARTESANAL;20/1/2024;15:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;21D03;21D03C04;21D03C04S01;ZONA 1;PUTUMAYO;PUERTO DEL CARMEN;PUERTO DEL CARMEN 1;21;2103;210350;SUCUMBIOS;PUTUMAYO;PUERTO EL CARMEN DEL PUTUMAYO;DELITOS CONTRA PERSONAS Y BIENES PROTEGIDOS POR EL DERECHO INTERNACIONAL HUMANITARIO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;20/1/2024;15:00;CENTRO DE PRIVACIÓN PROVISIONAL DE LIBERTAD (CPPL);CPPL MIXTO-ARCHIDONA;ZONA 2;15D01;15D01C01;15D01C01S01;ZONA 2;TENA;ARCHIDONA;ARCHIDONA 1;15;1503;150350;NAPO;ARCHIDONA;ARCHIDONA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;IMPORTADA;20/1/2024;15:00;CENTRO DE PRIVACIÓN PROVISIONAL DE LIBERTAD (CPPL);CPPL MIXTO-ARCHIDONA;ZONA 2;15D01;15D01C01;15D01C01S01;ZONA 2;TENA;ARCHIDONA;ARCHIDONA 1;15;1503;150350;NAPO;ARCHIDONA;ARCHIDONA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;AUTOMÁTICO;APREHENDIDO;IMPORTADA;20/1/2024;15:00;CENTRO DE PRIVACIÓN PROVISIONAL DE LIBERTAD (CPPL);CPPL MIXTO-ARCHIDONA;ZONA 2;15D01;15D01C01;15D01C01S01;ZONA 2;TENA;ARCHIDONA;ARCHIDONA 1;15;1503;150350;NAPO;ARCHIDONA;ARCHIDONA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;AUTOMÁTICO;APREHENDIDO;IMPORTADA;20/1/2024;15:00;CENTRO DE PRIVACIÓN PROVISIONAL DE LIBERTAD (CPPL);CPPL MIXTO-ARCHIDONA;ZONA 2;15D01;15D01C01;15D01C01S01;ZONA 2;TENA;ARCHIDONA;ARCHIDONA 1;15;1503;150350;NAPO;ARCHIDONA;ARCHIDONA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;IMPORTADA;20/1/2024;9:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D06;09D06C03;09D06C03S01;ZONA 8;FLORIDA;SAMANES;SAMANES 1;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;DECOMISO;ARTESANAL;20/1/2024;13:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D05;09D05C02;09D05C02S02;ZONA 8;MODELO;SAUCES;SAUCES 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;20/1/2024;12:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 8;09D01;09D01C02;09D01C02S03;ZONA 8;SUR;UNION DE BANANEROS;UNION DE BANANEROS 3;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SE DESCONOCE;APREHENDIDO;IMPORTADA;20/1/2024;17:00;ÁREAS DE ACCESO PUBLICO;PARQUE Y PLAZA;ZONA 8;09D03;09D03C05;09D03C05S03;ZONA 8;9 DE OCTUBRE;VENEZUELA;VENEZUELA 3;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;INCAUTADA;IMPORTADA;20/1/2024;17:15;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;23D03;23D03C01;23D03C01S01;ZONA 4;LA CONCORDIA;CONCORDIA NORTE;CONCORDIA NORTE 1;23;808;80850;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;LA CONCORDIA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;INCAUTADA;ARTESANAL;20/1/2024;17:15;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;23D03;23D03C01;23D03C01S01;ZONA 4;LA CONCORDIA;CONCORDIA NORTE;CONCORDIA NORTE 1;23;808;80850;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;LA CONCORDIA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;SE DESCONOCE;APREHENDIDO;ARTESANAL;20/1/2024;12:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;24D02;24D02C04;24D02C04S01;ZONA 5;LIBERTAD SALINAS;ENRIQUEZ GALLO;ENRIQUEZ GALLO 1;24;2402;240250;SANTA ELENA;LA LIBERTAD;LA LIBERTAD;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.004;ARMA DE FUEGO;CARABINAS;1;.44;TIRO A TIRO;APREHENDIDO;IMPORTADA;20/1/2024;14:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 9;17D09;17D09C04;17D09C04S01;ZONA 9;TUMBACO;CUMBAYA SUR;CUMBAYA SUR 1;17;1701;170157;PICHINCHA;QUITO;CUMBAYA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;TIRO A TIRO;APREHENDIDO;IMPORTADA;20/1/2024;14:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 9;17D09;17D09C04;17D09C04S01;ZONA 9;TUMBACO;CUMBAYA SUR;CUMBAYA SUR 1;17;1701;170157;PICHINCHA;QUITO;CUMBAYA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;20/1/2024;18:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;09D18;09D18C01;09D18C01S02;ZONA 5;NARANJITO MARCELINO MARIDUEÑA;NARANJITO ESTE;NARANJITO ESTE 2;9;912;91250;GUAYAS;NARANJITO;NARANJITO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;20/1/2024;18:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;09D18;09D18C01;09D18C01S02;ZONA 5;NARANJITO MARCELINO MARIDUEÑA;NARANJITO ESTE;NARANJITO ESTE 2;9;912;91250;GUAYAS;NARANJITO;NARANJITO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;OTRO;SEMI AUTOMÁTICO;APREHENDIDO;ARTESANAL;20/1/2024;18:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D03;13D03C11;13D03C11S01;ZONA 4;JIPIJAPA;PUERTO LOPEZ;PUERTO LOPEZ 1;13;1319;131950;MANABI;PUERTO LOPEZ;PUERTO LOPEZ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;20/1/2024;18:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D03;13D03C11;13D03C11S01;ZONA 4;JIPIJAPA;PUERTO LOPEZ;PUERTO LOPEZ 1;13;1319;131950;MANABI;PUERTO LOPEZ;PUERTO LOPEZ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;20/1/2024;18:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D03;13D03C11;13D03C11S01;ZONA 4;JIPIJAPA;PUERTO LOPEZ;PUERTO LOPEZ 1;13;1319;131950;MANABI;PUERTO LOPEZ;PUERTO LOPEZ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.001;ARMA DE FUEGO;AMETRALLADORAS;1;9 mm;AUTOMÁTICO;APREHENDIDO;ARTESANAL;20/1/2024;18:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D03;13D03C11;13D03C11S01;ZONA 4;JIPIJAPA;PUERTO LOPEZ;PUERTO LOPEZ 1;13;1319;131950;MANABI;PUERTO LOPEZ;PUERTO LOPEZ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;RETENIDO;ARTESANAL;20/1/2024;21:45;ÁREAS DE ACCESO PUBLICO;PARQUE Y PLAZA;ZONA 5;24D02;24D02C01;24D02C01S02;ZONA 5;LIBERTAD SALINAS;LIBERTAD CENTRO;LIBERTAD CENTRO 2;24;2402;240250;SANTA ELENA;LA LIBERTAD;LA LIBERTAD;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;INCAUTADA;ARTESANAL;20/1/2024;17:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D09;13D09C01;13D09C01S01;ZONA 4;PAJAN;MONUMENTOS;MONUMENTOS 1;13;1310;131050;MANABI;PAJAN;PAJAN;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;INCAUTADA;ARTESANAL;20/1/2024;17:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D09;13D09C01;13D09C01S01;ZONA 4;PAJAN;MONUMENTOS;MONUMENTOS 1;13;1310;131050;MANABI;PAJAN;PAJAN;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;ARTESANAL;20/1/2024;23:10;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 3;05D02;05D02C03;05D02C03S02;ZONA 3;LA MANA;LA MANA SUR;LA MANA SUR 2;5;502;50250;COTOPAXI;LA MANA;LA MANA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.357;TIRO A TIRO;RETENIDO;IMPORTADA;21/1/2024;4:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D01;09D01C01;09D01C01S02;ZONA 8;SUR;GUASMO;GUASMO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.22;TIRO A TIRO;ABANDONADO;IMPORTADA;21/1/2024;6:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;13D04;13D04C03;13D04C03S01;ZONA 4;24 DE MAYO;SANTA ANA;SANTA ANA 1;13;1313;131350;MANABI;SANTA ANA;SANTA ANA DE VUELTA LARGA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;20/1/2024;20:15;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;09D15;09D15C05;09D15C05S01;ZONA 5;EL EMPALME;EMPALME SURESTE;EMPALME SURESTE 1;9;908;90850;GUAYAS;EMPALME;VELASCO IBARRA (CAB. EL EMPALME);DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;SE DESCONOCE;ENCONTRADA;ARTESANAL;20/1/2024;13:30;ÁREAS DE ACCESO PUBLICO;TROCHA;ZONA 4;13D01;13D01C03;13D01C03S03;ZONA 4;PORTOVIEJO;LOS CEREZOS;LOS CEREZOS 3;13;1301;130150;MANABI;PORTOVIEJO;PORTOVIEJO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;.38;SE DESCONOCE;DECOMISO;IMPORTADA;21/1/2024;6:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 7;07D02;07D02C09;07D02C09S02;ZONA 7;MACHALA;JAMBELI CENTRO;JAMBELI CENTRO 2;7;701;70150;EL ORO;MACHALA;MACHALA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.007;ARMA DE FUEGO;ESCOPETA;1;.22;TIRO A TIRO;ABANDONADO;ARTESANAL;21/1/2024;1:40;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 7;07D02;07D02C15;07D02C15S01;ZONA 7;MACHALA;LA FERROVIARIA;LA FERROVIARIA 1;7;701;70150;EL ORO;MACHALA;MACHALA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.017;ARMA DE FUEGO;SUBAMETRALLADORA;1;.38;SEMI AUTOMÁTICO;RECUPERADO;IMPORTADA;21/1/2024;11:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D10;13D10C02;13D10C02S01;ZONA 4;PEDERNALES;PEDERNALES SUR;PEDERNALES SUR 1;13;1317;131750;MANABI;PEDERNALES;PEDERNALES;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;.38;SEMI AUTOMÁTICO;RECUPERADO;IMPORTADA;21/1/2024;11:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D10;13D10C02;13D10C02S01;ZONA 4;PEDERNALES;PEDERNALES SUR;PEDERNALES SUR 1;13;1317;131750;MANABI;PEDERNALES;PEDERNALES;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;RECUPERADO;IMPORTADA;21/1/2024;11:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D10;13D10C02;13D10C02S01;ZONA 4;PEDERNALES;PEDERNALES SUR;PEDERNALES SUR 1;13;1317;131750;MANABI;PEDERNALES;PEDERNALES;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.020;ARMA DE FUEGO;OTROS;1;OTRO;SE DESCONOCE;DECOMISO;ARTESANAL;21/1/2024;14:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D06;09D06C01;09D06C01S04;ZONA 8;FLORIDA;BELLAVISTA;BELLAVISTA 4;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;TIRO A TIRO;RECUPERADO;ARTESANAL;21/1/2024;11:10;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D10;13D10C02;13D10C02S01;ZONA 4;PEDERNALES;PEDERNALES SUR;PEDERNALES SUR 1;13;1317;131750;MANABI;PEDERNALES;PEDERNALES;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;RECUPERADO;ARTESANAL;21/1/2024;11:20;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D10;13D10C02;13D10C02S01;ZONA 4;PEDERNALES;PEDERNALES SUR;PEDERNALES SUR 1;13;1317;131750;MANABI;PEDERNALES;PEDERNALES;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;21/1/2024;6:45;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS RZ8 MASCULINO-GUAYAS;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA
05.02.008;ARMA DE FUEGO;FUSILES;1;223(5.56 mm);AUTOMÁTICO;APREHENDIDO;IMPORTADA;21/1/2024;6:45;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS RZ8 MASCULINO-GUAYAS;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;21/1/2024;8:30;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;09D21;09D21C02;09D21C02S01;ZONA 5;YAGUACHI;YAGUACHI NORTE;YAGUACHI NORTE 1;9;920;92050;GUAYAS;SAN JACINTO DE YAGUACHI;SAN JACINTO DE YAGUACHI;TERRORISMO Y SU FINANCIACIÓN
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;21/1/2024;8:30;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;09D21;09D21C02;09D21C02S01;ZONA 5;YAGUACHI;YAGUACHI NORTE;YAGUACHI NORTE 1;9;920;92050;GUAYAS;SAN JACINTO DE YAGUACHI;SAN JACINTO DE YAGUACHI;TERRORISMO Y SU FINANCIACIÓN
05.15.004;ARMAS DE FOGUEO;OTROS;1;OTRO;TIRO A TIRO;ABANDONADO;ARTESANAL;20/1/2024;3:45;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;13D02;13D02C20;13D02C20S02;ZONA 4;MANTA;JARAMIJO;JARAMIJO 2;13;1321;132150;MANABI;JARAMIJO;JARAMIJO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;ABANDONADO;ARTESANAL;20/1/2024;3:45;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;13D02;13D02C20;13D02C20S02;ZONA 4;MANTA;JARAMIJO;JARAMIJO 2;13;1321;132150;MANABI;JARAMIJO;JARAMIJO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;IMPORTADA;21/1/2024;6:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D07;09D07C02;09D07C02S01;ZONA 8;PASCUALES;BASTION POPULAR SUR;BASTION POPULAR SUR 1;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.32;TIRO A TIRO;APREHENDIDO;IMPORTADA;21/1/2024;23:20;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;12D03;12D03C07;12D03C07S02;ZONA 5;QUEVEDO;7 DE OCTUBRE;7 DE OCTUBRE 2;12;1205;120550;LOS RIOS;QUEVEDO;QUEVEDO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;22/1/2024;0:20;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D03;13D03C05;13D03C05S01;ZONA 4;JIPIJAPA;3 DE MAYO;3 DE MAYO 1;13;1306;130650;MANABI;JIPIJAPA;JIPIJAPA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;ENCONTRADA;IMPORTADA;21/1/2024;23:40;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D05;09D05C07;09D05C07S01;ZONA 8;MODELO;TENGUEL;TENGUEL 1;9;901;90158;GUAYAS;GUAYAQUIL;TENGUEL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.22;TIRO A TIRO;ABANDONADO;IMPORTADA;22/1/2024;1:15;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D24;09D24C02;09D24C02S02;ZONA 8;DURAN;CENTRO;CENTRO 2;9;907;90750;GUAYAS;DURAN;ELOY ALFARO (DURAN);DELITOS CONTRA PERSONAS Y BIENES PROTEGIDOS POR EL DERECHO INTERNACIONAL HUMANITARIO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;RETENIDO;IMPORTADA;21/1/2024;21:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 9;17D06;17D06C08;17D06C08S01;ZONA 9;ELOY ALFARO;MENA;MENA 1;17;1701;170150;PICHINCHA;QUITO;QUITO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;OTRO;SE DESCONOCE;DECOMISO;ARTESANAL;21/1/2024;22:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;13D02;13D02C09;13D02C09S01;ZONA 4;MANTA;MIRAFLORES;MIRAFLORES 1;13;1308;130850;MANABI;MANTA;MANTA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;22/1/2024;9:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;21D02;21D02C07;21D02C07S01;ZONA 1;LAGO AGRIO;PACAYACU;PACAYACU 1;21;2101;210152;SUCUMBIOS;LAGO AGRIO;DURENO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;22/1/2024;3:25;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;23D02;23D02C04;23D02C04S01;ZONA 4;SANTO DOMINGO OESTE;EL COLORADO;EL COLORADO 1;23;2301;230150;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
